,ORDER_ID,SALESMAN_ID,EMPLOYEE_ID
1358,43,62.0,75
1359,43,62.0,76
1360,43,62.0,77
1361,43,62.0,78
1362,43,62.0,79
1363,43,62.0,80
1364,43,62.0,81
1365,43,62.0,82
1366,43,62.0,83
1367,43,62.0,84
1368,43,62.0,85
1369,43,62.0,86
1370,43,62.0,87
1371,43,62.0,88
1372,43,62.0,89
1373,43,62.0,90
1374,43,62.0,91
1375,43,62.0,92
1376,43,62.0,93
1377,43,62.0,94
1378,43,62.0,95
1379,43,62.0,96
1380,43,62.0,97
1381,43,62.0,98
1382,43,62.0,99
1383,43,62.0,100
1384,43,62.0,101
1385,43,62.0,102
1386,43,62.0,103
1387,43,62.0,104
1388,43,62.0,105
1389,43,62.0,106
1390,43,62.0,107
1391,53,62.0,1
1392,53,62.0,2
1393,53,62.0,3
1394,53,62.0,4
1395,53,62.0,5
1396,53,62.0,6
1397,53,62.0,7
1398,53,62.0,8
1399,53,62.0,9
1400,53,62.0,10
1401,53,62.0,11
1402,53,62.0,12
1403,53,62.0,13
1404,53,62.0,14
1405,53,62.0,15
1406,53,62.0,16
1407,53,62.0,17
1408,53,62.0,18
1409,53,62.0,19
1410,53,62.0,20
1411,53,62.0,21
1412,53,62.0,22
1413,53,62.0,23
1414,53,62.0,24
1415,53,62.0,25
1416,53,62.0,26
1417,53,62.0,27
1418,53,62.0,28
1419,53,62.0,29
1420,53,62.0,30
1421,53,62.0,31
1422,53,62.0,32
1423,53,62.0,33
1424,53,62.0,34
1425,53,62.0,35
1426,53,62.0,36
1427,53,62.0,37
1428,53,62.0,38
1429,53,62.0,39
1430,53,62.0,40
1431,53,62.0,41
1432,53,62.0,42
1433,53,62.0,43
1434,53,62.0,44
1435,53,62.0,45
1436,53,62.0,46
1437,53,62.0,47
1438,53,62.0,48
1439,53,62.0,49
1440,53,62.0,50
1441,53,62.0,51
1442,53,62.0,52
1443,53,62.0,53
1444,53,62.0,54
1445,53,62.0,55
1446,53,62.0,56
1447,53,62.0,57
1448,53,62.0,58
1449,53,62.0,59
1450,53,62.0,60
1451,53,62.0,61
1452,53,62.0,62
1453,53,62.0,63
1454,53,62.0,64
1455,53,62.0,65
1456,53,62.0,66
1457,53,62.0,67
1458,53,62.0,68
1459,53,62.0,69
1460,53,62.0,70
1461,53,62.0,71
1462,53,62.0,72
1463,53,62.0,73
1464,53,62.0,74
1465,53,62.0,75
1466,53,62.0,76
1467,53,62.0,77
1468,53,62.0,78
1469,53,62.0,79
1470,53,62.0,80
1471,53,62.0,81
1472,53,62.0,82
1473,53,62.0,83
1474,53,62.0,84
1475,53,62.0,85
1476,53,62.0,86
1477,53,62.0,87
1478,53,62.0,88
1479,53,62.0,89
1480,53,62.0,90
1481,53,62.0,91
1482,53,62.0,92
1483,53,62.0,93
1484,53,62.0,94
1485,53,62.0,95
1486,53,62.0,96
1487,53,62.0,97
1488,53,62.0,98
1489,53,62.0,99
1490,53,62.0,100
1491,53,62.0,101
1492,53,62.0,102
1493,53,62.0,103
1494,53,62.0,104
1495,53,62.0,105
1496,53,62.0,106
1497,53,62.0,107
1498,81,62.0,1
1499,81,62.0,2
1500,81,62.0,3
1501,81,62.0,4
1502,81,62.0,5
1503,81,62.0,6
1504,81,62.0,7
1505,81,62.0,8
1506,81,62.0,9
1507,81,62.0,10
1508,81,62.0,11
1509,81,62.0,12
1510,81,62.0,13
1511,81,62.0,14
1512,81,62.0,15
1513,81,62.0,16
1514,81,62.0,17
1515,81,62.0,18
1516,81,62.0,19
1517,81,62.0,20
1518,81,62.0,21
1519,81,62.0,22
1520,81,62.0,23
1521,81,62.0,24
1522,81,62.0,25
1523,81,62.0,26
1524,81,62.0,27
1525,81,62.0,28
1526,81,62.0,29
1527,81,62.0,30
1528,81,62.0,31
1529,81,62.0,32
1530,81,62.0,33
1531,81,62.0,34
1532,81,62.0,35
1533,81,62.0,36
1534,81,62.0,37
1535,81,62.0,38
1536,81,62.0,39
1537,81,62.0,40
1538,81,62.0,41
1539,81,62.0,42
1540,81,62.0,43
1541,81,62.0,44
1542,81,62.0,45
1543,81,62.0,46
1544,81,62.0,47
1545,81,62.0,48
1546,81,62.0,49
1547,81,62.0,50
1548,81,62.0,51
1549,81,62.0,52
1550,81,62.0,53
1551,81,62.0,54
1552,81,62.0,55
1553,81,62.0,56
1554,81,62.0,57
1555,81,62.0,58
1556,81,62.0,59
1557,81,62.0,60
1558,81,62.0,61
1559,81,62.0,62
1560,81,62.0,63
1561,81,62.0,64
1562,81,62.0,65
1563,81,62.0,66
1564,81,62.0,67
1565,81,62.0,68
1566,81,62.0,69
1567,81,62.0,70
1568,81,62.0,71
1569,81,62.0,72
1570,81,62.0,73
1571,81,62.0,74
1572,81,62.0,75
1573,81,62.0,76
1574,81,62.0,77
1575,81,62.0,78
1576,81,62.0,79
1577,81,62.0,80
1578,81,62.0,81
1579,81,62.0,82
1580,81,62.0,83
1581,81,62.0,84
1582,81,62.0,85
1583,81,62.0,86
1584,81,62.0,87
1585,81,62.0,88
1586,81,62.0,89
1587,81,62.0,90
1588,81,62.0,91
1589,81,62.0,92
1590,81,62.0,93
1591,81,62.0,94
1592,81,62.0,95
1593,81,62.0,96
1594,81,62.0,97
1595,81,62.0,98
1596,81,62.0,99
1597,81,62.0,100
1598,81,62.0,101
1599,81,62.0,102
1600,81,62.0,103
1601,81,62.0,104
1602,81,62.0,105
1603,81,62.0,106
1604,81,62.0,107
1605,83,62.0,1
1606,83,62.0,2
1607,83,62.0,3
1608,83,62.0,4
1609,83,62.0,5
1610,83,62.0,6
1611,83,62.0,7
1612,83,62.0,8
1613,83,62.0,9
1614,83,62.0,10
1615,83,62.0,11
1616,83,62.0,12
1617,83,62.0,13
1618,83,62.0,14
1619,83,62.0,15
1620,83,62.0,16
1621,83,62.0,17
1622,83,62.0,18
1623,83,62.0,19
1624,83,62.0,20
1625,83,62.0,21
1626,83,62.0,22
1627,83,62.0,23
1628,83,62.0,24
1629,83,62.0,25
1630,83,62.0,26
1631,83,62.0,27
1632,83,62.0,28
1633,83,62.0,29
1634,83,62.0,30
1635,83,62.0,31
1636,83,62.0,32
1637,83,62.0,33
1638,83,62.0,34
1639,83,62.0,35
1640,83,62.0,36
1641,83,62.0,37
1642,83,62.0,38
1643,83,62.0,39
1644,83,62.0,40
1645,83,62.0,41
1646,83,62.0,42
1647,83,62.0,43
1648,83,62.0,44
1649,83,62.0,45
1650,83,62.0,46
1651,83,62.0,47
1652,83,62.0,48
1653,83,62.0,49
1654,83,62.0,50
1655,83,62.0,51
1656,83,62.0,52
1657,83,62.0,53
1658,83,62.0,54
1659,83,62.0,55
1660,83,62.0,56
1661,83,62.0,57
1662,83,62.0,58
1663,83,62.0,59
1664,83,62.0,60
1665,83,62.0,61
1666,83,62.0,62
1667,83,62.0,63
1668,83,62.0,64
1669,83,62.0,65
1670,83,62.0,66
1671,83,62.0,67
1672,83,62.0,68
1673,83,62.0,69
1674,83,62.0,70
1675,83,62.0,71
1676,83,62.0,72
1677,83,62.0,73
1678,83,62.0,74
1679,83,62.0,75
1680,83,62.0,76
1681,83,62.0,77
1682,83,62.0,78
1683,83,62.0,79
1684,83,62.0,80
1685,83,62.0,81
1686,83,62.0,82
1687,83,62.0,83
1688,83,62.0,84
1689,83,62.0,85
1690,83,62.0,86
1691,83,62.0,87
1692,83,62.0,88
1693,83,62.0,89
1694,83,62.0,90
1695,83,62.0,91
1696,83,62.0,92
1697,83,62.0,93
1698,83,62.0,94
1699,83,62.0,95
1700,83,62.0,96
1701,83,62.0,97
1702,83,62.0,98
1703,83,62.0,99
1704,83,62.0,100
1705,83,62.0,101
1706,83,62.0,102
1707,83,62.0,103
1708,83,62.0,104
1709,83,62.0,105
1710,83,62.0,106
1711,83,62.0,107
1712,93,62.0,1
1713,93,62.0,2
1714,93,62.0,3
1715,93,62.0,4
1716,93,62.0,5
1717,93,62.0,6
1718,93,62.0,7
1719,93,62.0,8
1720,93,62.0,9
1721,93,62.0,10
1722,93,62.0,11
1723,93,62.0,12
1724,93,62.0,13
1725,93,62.0,14
1726,93,62.0,15
1727,93,62.0,16
1728,93,62.0,17
1729,93,62.0,18
1730,93,62.0,19
1731,93,62.0,20
1732,93,62.0,21
1733,93,62.0,22
1734,93,62.0,23
1735,93,62.0,24
1736,93,62.0,25
1737,93,62.0,26
1738,93,62.0,27
1739,93,62.0,28
1740,93,62.0,29
1741,93,62.0,30
1742,93,62.0,31
1743,93,62.0,32
1744,93,62.0,33
1745,93,62.0,34
1746,93,62.0,35
1747,93,62.0,36
1748,93,62.0,37
1749,93,62.0,38
1750,93,62.0,39
1751,93,62.0,40
1752,93,62.0,41
1753,93,62.0,42
1754,93,62.0,43
1755,93,62.0,44
1756,93,62.0,45
1757,93,62.0,46
1758,93,62.0,47
1759,93,62.0,48
1760,93,62.0,49
1761,93,62.0,50
1762,93,62.0,51
1763,93,62.0,52
1764,93,62.0,53
1765,93,62.0,54
1766,93,62.0,55
1767,93,62.0,56
1768,93,62.0,57
1769,93,62.0,58
1770,93,62.0,59
1771,93,62.0,60
1772,93,62.0,61
1773,93,62.0,62
1774,93,62.0,63
1775,93,62.0,64
1776,93,62.0,65
1777,93,62.0,66
1778,93,62.0,67
1779,93,62.0,68
1780,93,62.0,69
1781,93,62.0,70
1782,93,62.0,71
1783,93,62.0,72
1784,93,62.0,73
1785,93,62.0,74
1786,93,62.0,75
1787,93,62.0,76
1788,93,62.0,77
1789,93,62.0,78
1790,93,62.0,79
1791,93,62.0,80
1792,93,62.0,81
1793,93,62.0,82
1794,93,62.0,83
1795,93,62.0,84
1796,93,62.0,85
1797,93,62.0,86
1798,93,62.0,87
1799,93,62.0,88
1800,93,62.0,89
1801,93,62.0,90
1802,93,62.0,91
1803,93,62.0,92
1804,93,62.0,93
1805,93,62.0,94
1806,93,62.0,95
1807,93,62.0,96
1808,93,62.0,97
1809,93,62.0,98
1810,93,62.0,99
1811,93,62.0,100
1812,93,62.0,101
1813,93,62.0,102
1814,93,62.0,103
1815,93,62.0,104
1816,93,62.0,105
1817,93,62.0,106
1818,93,62.0,107
1819,94,62.0,1
1820,94,62.0,2
1821,94,62.0,3
1822,94,62.0,4
1823,94,62.0,5
1824,94,62.0,6
1825,94,62.0,7
1826,94,62.0,8
1827,94,62.0,9
1828,94,62.0,10
1829,94,62.0,11
1830,94,62.0,12
1831,94,62.0,13
1832,94,62.0,14
1833,94,62.0,15
1834,94,62.0,16
1835,94,62.0,17
1836,94,62.0,18
1837,94,62.0,19
1838,94,62.0,20
1839,94,62.0,21
1840,94,62.0,22
1841,94,62.0,23
1842,94,62.0,24
1843,94,62.0,25
1844,94,62.0,26
1845,94,62.0,27
1846,94,62.0,28
1847,94,62.0,29
1848,94,62.0,30
1849,94,62.0,31
1850,94,62.0,32
1851,94,62.0,33
1852,94,62.0,34
1853,94,62.0,35
1854,94,62.0,36
1855,94,62.0,37
1856,94,62.0,38
1857,94,62.0,39
1858,94,62.0,40
1859,94,62.0,41
1860,94,62.0,42
1861,94,62.0,43
1862,94,62.0,44
1863,94,62.0,45
1864,94,62.0,46
1865,94,62.0,47
1866,94,62.0,48
1867,94,62.0,49
1868,94,62.0,50
1869,94,62.0,51
1870,94,62.0,52
1871,94,62.0,53
1872,94,62.0,54
1873,94,62.0,55
1874,94,62.0,56
1875,94,62.0,57
1876,94,62.0,58
1877,94,62.0,59
1878,94,62.0,60
1879,94,62.0,61
1880,94,62.0,62
1881,94,62.0,63
1882,94,62.0,64
1883,94,62.0,65
1884,94,62.0,66
1885,94,62.0,67
1886,94,62.0,68
1887,94,62.0,69
1888,94,62.0,70
1889,94,62.0,71
1890,94,62.0,72
1891,94,62.0,73
1892,94,62.0,74
1893,94,62.0,75
1894,94,62.0,76
1895,94,62.0,77
1896,94,62.0,78
1897,94,62.0,79
1898,94,62.0,80
1899,94,62.0,81
1900,94,62.0,82
1901,94,62.0,83
1902,94,62.0,84
1903,94,62.0,85
1904,94,62.0,86
1905,94,62.0,87
1906,94,62.0,88
1907,94,62.0,89
1908,94,62.0,90
1909,94,62.0,91
1910,94,62.0,92
1911,94,62.0,93
1912,94,62.0,94
1913,94,62.0,95
1914,94,62.0,96
1915,94,62.0,97
1916,94,62.0,98
1917,94,62.0,99
1918,94,62.0,100
1919,94,62.0,101
1920,94,62.0,102
1921,94,62.0,103
1922,94,62.0,104
1923,94,62.0,105
1924,94,62.0,106
1925,94,62.0,107
1926,79,64.0,1
1927,79,64.0,2
1928,79,64.0,3
1929,79,64.0,4
1930,79,64.0,5
1931,79,64.0,6
1932,79,64.0,7
1933,79,64.0,8
1934,79,64.0,9
1935,79,64.0,10
1936,79,64.0,11
1937,79,64.0,12
1938,79,64.0,13
1939,79,64.0,14
1940,79,64.0,15
1941,79,64.0,16
1942,79,64.0,17
1943,79,64.0,18
1944,79,64.0,19
1945,79,64.0,20
1946,79,64.0,21
1947,79,64.0,22
1948,79,64.0,23
1949,79,64.0,24
1950,79,64.0,25
1951,79,64.0,26
1952,79,64.0,27
1953,79,64.0,28
1954,79,64.0,29
1955,79,64.0,30
1956,79,64.0,31
1957,79,64.0,32
1958,79,64.0,33
1959,79,64.0,34
1960,79,64.0,35
1961,79,64.0,36
1962,79,64.0,37
1963,79,64.0,38
1964,79,64.0,39
1965,79,64.0,40
1966,79,64.0,41
1967,79,64.0,42
1968,79,64.0,43
1969,79,64.0,44
1970,79,64.0,45
1971,79,64.0,46
1972,79,64.0,47
1973,79,64.0,48
1974,79,64.0,49
1975,79,64.0,50
1976,79,64.0,51
1977,79,64.0,52
1978,79,64.0,53
1979,79,64.0,54
1980,79,64.0,55
1981,79,64.0,56
1982,79,64.0,57
1983,79,64.0,58
1984,79,64.0,59
1985,79,64.0,60
1986,79,64.0,61
1987,79,64.0,62
1988,79,64.0,63
1989,79,64.0,64
1990,79,64.0,65
1991,79,64.0,66
1992,79,64.0,67
1993,79,64.0,68
1994,79,64.0,69
1995,79,64.0,70
1996,79,64.0,71
1997,79,64.0,72
1998,79,64.0,73
1999,79,64.0,74
2000,79,64.0,75
2001,79,64.0,76
2002,79,64.0,77
2003,79,64.0,78
2004,79,64.0,79
2005,79,64.0,80
2006,79,64.0,81
2007,79,64.0,82
2008,79,64.0,83
2009,79,64.0,84
2010,79,64.0,85
2011,79,64.0,86
2012,79,64.0,87
2013,79,64.0,88
2014,79,64.0,89
2015,79,64.0,90
2016,79,64.0,91
2017,79,64.0,92
2018,79,64.0,93
2019,79,64.0,94
2020,79,64.0,95
2021,79,64.0,96
2022,79,64.0,97
2023,79,64.0,98
2024,79,64.0,99
2025,79,64.0,100
2026,79,64.0,101
2027,79,64.0,102
2028,79,64.0,103
2029,79,64.0,104
2030,79,64.0,105
2031,79,64.0,106
2032,79,64.0,107
2033,80,64.0,1
2034,80,64.0,2
2035,80,64.0,3
2036,80,64.0,4
2037,80,64.0,5
2038,80,64.0,6
2039,80,64.0,7
2040,80,64.0,8
2041,80,64.0,9
2042,80,64.0,10
2043,80,64.0,11
2044,80,64.0,12
2045,80,64.0,13
2046,80,64.0,14
2047,80,64.0,15
2048,80,64.0,16
2049,80,64.0,17
2050,80,64.0,18
2051,80,64.0,19
2052,80,64.0,20
2053,80,64.0,21
2054,80,64.0,22
2055,80,64.0,23
2056,80,64.0,24
2057,80,64.0,25
2058,80,64.0,26
2059,80,64.0,27
2060,80,64.0,28
2061,80,64.0,29
2062,80,64.0,30
2063,80,64.0,31
2064,80,64.0,32
2065,80,64.0,33
2066,80,64.0,34
2067,80,64.0,35
2068,80,64.0,36
2069,80,64.0,37
2070,80,64.0,38
2071,80,64.0,39
2072,80,64.0,40
2073,80,64.0,41
2074,80,64.0,42
2075,80,64.0,43
2076,80,64.0,44
2077,80,64.0,45
2078,80,64.0,46
2079,80,64.0,47
2080,80,64.0,48
2081,80,64.0,49
2082,80,64.0,50
2083,80,64.0,51
2084,80,64.0,52
2085,80,64.0,53
2086,80,64.0,54
2087,80,64.0,55
2088,80,64.0,56
2089,80,64.0,57
2090,80,64.0,58
2091,80,64.0,59
2092,80,64.0,60
2093,80,64.0,61
2094,80,64.0,62
2095,80,64.0,63
2096,80,64.0,64
2097,80,64.0,65
2098,80,64.0,66
2099,80,64.0,67
2100,80,64.0,68
2101,80,64.0,69
2102,80,64.0,70
2103,80,64.0,71
2104,80,64.0,72
2105,80,64.0,73
2106,80,64.0,74
2107,80,64.0,75
2108,80,64.0,76
2109,80,64.0,77
2110,80,64.0,78
2111,80,64.0,79
2112,80,64.0,80
2113,80,64.0,81
2114,80,64.0,82
2115,80,64.0,83
2116,80,64.0,84
2117,80,64.0,85
2118,80,64.0,86
2119,80,64.0,87
2120,80,64.0,88
2121,80,64.0,89
2122,80,64.0,90
2123,80,64.0,91
2124,80,64.0,92
2125,80,64.0,93
2126,80,64.0,94
2127,80,64.0,95
2128,80,64.0,96
2129,80,64.0,97
2130,80,64.0,98
2131,80,64.0,99
2132,80,64.0,100
2133,80,64.0,101
2134,80,64.0,102
2135,80,64.0,103
2136,80,64.0,104
2137,80,64.0,105
2138,80,64.0,106
2139,80,64.0,107
2140,2,,1
2141,2,,2
2142,2,,3
2143,2,,4
2144,2,,5
2145,2,,6
2146,2,,7
2147,2,,8
2148,2,,9
2149,2,,10
2150,2,,11
2151,2,,12
2152,2,,13
2153,2,,14
2154,2,,15
2155,2,,16
2156,2,,17
2157,2,,18
2158,2,,19
2159,2,,20
2160,2,,21
2161,2,,22
2162,2,,23
2163,2,,24
2164,2,,25
2165,2,,26
2166,2,,27
2167,2,,28
2168,2,,29
2169,2,,30
2170,2,,31
2171,2,,32
2172,2,,33
2173,2,,34
2174,2,,35
2175,2,,36
2176,2,,37
2177,2,,38
2178,2,,39
2179,2,,40
2180,2,,41
2181,2,,42
2182,2,,43
2183,2,,44
2184,2,,45
2185,2,,46
2186,2,,47
2187,2,,48
2188,2,,49
2189,2,,50
2190,2,,51
2191,2,,52
2192,2,,53
2193,2,,54
2194,2,,55
2195,2,,56
2196,2,,57
2197,2,,58
2198,2,,59
2199,2,,60
2200,2,,61
2201,2,,62
2202,2,,63
2203,2,,64
2204,2,,65
2205,2,,66
2206,2,,67
2207,2,,68
2208,2,,69
2209,2,,70
2210,2,,71
2211,2,,72
2212,2,,73
2213,2,,74
2214,2,,75
2215,2,,76
2216,2,,77
2217,2,,78
2218,2,,79
2219,2,,80
2220,2,,81
2221,2,,82
2222,2,,83
2223,2,,84
2224,2,,85
2225,2,,86
2226,2,,87
2227,2,,88
2228,2,,89
2229,2,,90
2230,2,,91
2231,2,,92
2232,2,,93
2233,2,,94
2234,2,,95
2235,2,,96
2236,2,,97
2237,2,,98
2238,2,,99
2239,2,,100
2240,2,,101
2241,2,,102
2242,2,,103
2243,2,,104
2244,2,,105
2245,2,,106
2246,2,,107
2247,3,,1
2248,3,,2
2249,3,,3
2250,3,,4
2251,3,,5
2252,3,,6
2253,3,,7
2254,3,,8
2255,3,,9
2256,3,,10
2257,3,,11
2258,3,,12
2259,3,,13
2260,3,,14
2261,3,,15
2262,3,,16
2263,3,,17
2264,3,,18
2265,3,,19
2266,3,,20
2267,3,,21
2268,3,,22
2269,3,,23
2270,3,,24
2271,3,,25
2272,3,,26
2273,3,,27
2274,3,,28
2275,3,,29
2276,3,,30
2277,3,,31
2278,3,,32
2279,3,,33
2280,3,,34
2281,3,,35
2282,3,,36
2283,3,,37
2284,3,,38
2285,3,,39
2286,3,,40
2287,3,,41
2288,3,,42
2289,3,,43
2290,3,,44
2291,3,,45
2292,3,,46
2293,3,,47
2294,3,,48
2295,3,,49
2296,3,,50
2297,3,,51
2298,3,,52
2299,3,,53
2300,3,,54
2301,3,,55
2302,3,,56
2303,3,,57
2304,3,,58
2305,3,,59
2306,3,,60
2307,3,,61
2308,3,,62
2309,3,,63
2310,3,,64
2311,3,,65
2312,3,,66
2313,3,,67
2314,3,,68
2315,3,,69
2316,3,,70
2317,3,,71
2318,3,,72
2319,3,,73
2320,3,,74
2321,3,,75
2322,3,,76
2323,3,,77
2324,3,,78
2325,3,,79
2326,3,,80
2327,3,,81
2328,3,,82
2329,3,,83
2330,3,,84
2331,3,,85
2332,3,,86
2333,3,,87
2334,3,,88
2335,3,,89
2336,3,,90
2337,3,,91
2338,3,,92
2339,3,,93
2340,3,,94
2341,3,,95
2342,3,,96
2343,3,,97
2344,3,,98
2345,3,,99
2346,3,,100
2347,3,,101
2348,3,,102
2349,3,,103
2350,3,,104
2351,3,,105
2352,3,,106
2353,3,,107
2354,6,,1
2355,6,,2
2356,6,,3
2357,6,,4
2358,6,,5
2359,6,,6
2360,6,,7
2361,6,,8
2362,6,,9
2363,6,,10
2364,6,,11
2365,6,,12
2366,6,,13
2367,6,,14
2368,6,,15
2369,6,,16
2370,6,,17
2371,6,,18
2372,6,,19
2373,6,,20
2374,6,,21
2375,6,,22
2376,6,,23
2377,6,,24
2378,6,,25
2379,6,,26
2380,6,,27
2381,6,,28
2382,6,,29
2383,6,,30
2384,6,,31
2385,6,,32
2386,6,,33
2387,6,,34
2388,6,,35
2389,6,,36
2390,6,,37
2391,6,,38
2392,6,,39
2393,6,,40
2394,6,,41
2395,6,,42
2396,6,,43
2397,6,,44
2398,6,,45
2399,6,,46
2400,6,,47
2401,6,,48
2402,6,,49
2403,6,,50
2404,6,,51
2405,6,,52
2406,6,,53
2407,6,,54
2408,6,,55
2409,6,,56
2410,6,,57
2411,6,,58
2412,6,,59
2413,6,,60
2414,6,,61
2415,6,,62
2416,6,,63
2417,6,,64
2418,6,,65
2419,6,,66
2420,6,,67
2421,6,,68
2422,6,,69
2423,6,,70
2424,6,,71
2425,6,,72
2426,6,,73
2427,6,,74
2428,6,,75
2429,6,,76
2430,6,,77
2431,6,,78
2432,6,,79
2433,6,,80
2434,6,,81
2435,6,,82
2436,6,,83
2437,6,,84
2438,6,,85
2439,6,,86
2440,6,,87
2441,6,,88
2442,6,,89
2443,6,,90
2444,6,,91
2445,6,,92
2446,6,,93
2447,6,,94
2448,6,,95
2449,6,,96
2450,6,,97
2451,6,,98
2452,6,,99
2453,6,,100
2454,6,,101
2455,6,,102
2456,6,,103
2457,6,,104
2458,6,,105
2459,6,,106
2460,6,,107
2461,7,,1
2462,7,,2
2463,7,,3
2464,7,,4
2465,7,,5
2466,7,,6
2467,7,,7
2468,7,,8
2469,7,,9
2470,7,,10
2471,7,,11
2472,7,,12
2473,7,,13
2474,7,,14
2475,7,,15
2476,7,,16
2477,7,,17
2478,7,,18
2479,7,,19
2480,7,,20
2481,7,,21
2482,7,,22
2483,7,,23
2484,7,,24
2485,7,,25
2486,7,,26
2487,7,,27
2488,7,,28
2489,7,,29
2490,7,,30
2491,7,,31
2492,7,,32
2493,7,,33
2494,7,,34
2495,7,,35
2496,7,,36
2497,7,,37
2498,7,,38
2499,7,,39
2500,7,,40
2501,7,,41
2502,7,,42
2503,7,,43
2504,7,,44
2505,7,,45
2506,7,,46
2507,7,,47
2508,7,,48
2509,7,,49
2510,7,,50
2511,7,,51
2512,7,,52
2513,7,,53
2514,7,,54
2515,7,,55
2516,7,,56
2517,7,,57
2518,7,,58
2519,7,,59
2520,7,,60
2521,7,,61
2522,7,,62
2523,7,,63
2524,7,,64
2525,7,,65
2526,7,,66
2527,7,,67
2528,7,,68
2529,7,,69
2530,7,,70
2531,7,,71
2532,7,,72
2533,7,,73
2534,7,,74
2535,7,,75
2536,7,,76
2537,7,,77
2538,7,,78
2539,7,,79
2540,7,,80
2541,7,,81
2542,7,,82
2543,7,,83
2544,7,,84
2545,7,,85
2546,7,,86
2547,7,,87
2548,7,,88
2549,7,,89
2550,7,,90
2551,7,,91
2552,7,,92
2553,7,,93
2554,7,,94
2555,7,,95
2556,7,,96
2557,7,,97
2558,7,,98
2559,7,,99
2560,7,,100
2561,7,,101
2562,7,,102
2563,7,,103
2564,7,,104
2565,7,,105
2566,7,,106
2567,7,,107
2568,8,,1
2569,8,,2
2570,8,,3
2571,8,,4
2572,8,,5
2573,8,,6
2574,8,,7
2575,8,,8
2576,8,,9
2577,8,,10
2578,8,,11
2579,8,,12
2580,8,,13
2581,8,,14
2582,8,,15
2583,8,,16
2584,8,,17
2585,8,,18
2586,8,,19
2587,8,,20
2588,8,,21
2589,8,,22
2590,8,,23
2591,8,,24
2592,8,,25
2593,8,,26
2594,8,,27
2595,8,,28
2596,8,,29
2597,8,,30
2598,8,,31
2599,8,,32
2600,8,,33
2601,8,,34
2602,8,,35
2603,8,,36
2604,8,,37
2605,8,,38
2606,8,,39
2607,8,,40
2608,8,,41
2609,8,,42
2610,8,,43
2611,8,,44
2612,8,,45
2613,8,,46
2614,8,,47
2615,8,,48
2616,8,,49
2617,8,,50
2618,8,,51
2619,8,,52
2620,8,,53
2621,8,,54
2622,8,,55
2623,8,,56
2624,8,,57
2625,8,,58
2626,8,,59
2627,8,,60
2628,8,,61
2629,8,,62
2630,8,,63
2631,8,,64
2632,8,,65
2633,8,,66
2634,8,,67
2635,8,,68
2636,8,,69
2637,8,,70
2638,8,,71
2639,8,,72
2640,8,,73
2641,8,,74
2642,8,,75
2643,8,,76
2644,8,,77
2645,8,,78
2646,8,,79
2647,8,,80
2648,8,,81
2649,8,,82
2650,8,,83
2651,8,,84
2652,8,,85
2653,8,,86
2654,8,,87
2655,8,,88
2656,8,,89
2657,8,,90
2658,8,,91
2659,8,,92
2660,8,,93
2661,8,,94
2662,8,,95
2663,8,,96
2664,8,,97
2665,8,,98
2666,8,,99
2667,8,,100
2668,8,,101
2669,8,,102
2670,8,,103
2671,8,,104
2672,8,,105
2673,8,,106
2674,8,,107
2675,9,,1
2676,9,,2
2677,9,,3
2678,9,,4
2679,9,,5
2680,9,,6
2681,9,,7
2682,9,,8
2683,9,,9
2684,9,,10
2685,9,,11
2686,9,,12
2687,9,,13
2688,9,,14
2689,9,,15
2690,9,,16
2691,9,,17
2692,9,,18
2693,9,,19
2694,9,,20
2695,9,,21
2696,9,,22
2697,9,,23
2698,9,,24
2699,9,,25
2700,9,,26
2701,9,,27
2702,9,,28
2703,9,,29
2704,9,,30
2705,9,,31
2706,9,,32
2707,9,,33
2708,9,,34
2709,9,,35
2710,9,,36
2711,9,,37
2712,9,,38
2713,9,,39
2714,9,,40
2715,9,,41
2716,9,,42
2717,9,,43
2718,9,,44
2719,9,,45
2720,9,,46
2721,9,,47
2722,9,,48
2723,9,,49
2724,9,,50
2725,9,,51
2726,9,,52
2727,9,,53
2728,9,,54
2729,9,,55
2730,9,,56
2731,9,,57
2732,9,,58
2733,9,,59
2734,9,,60
2735,9,,61
2736,9,,62
2737,9,,63
2738,9,,64
2739,9,,65
2740,9,,66
2741,9,,67
2742,9,,68
2743,9,,69
2744,9,,70
2745,9,,71
2746,9,,72
2747,9,,73
2748,9,,74
2749,9,,75
2750,9,,76
2751,9,,77
2752,9,,78
2753,9,,79
2754,9,,80
2755,9,,81
2756,9,,82
2757,9,,83
2758,9,,84
2759,9,,85
2760,9,,86
2761,9,,87
2762,9,,88
2763,9,,89
2764,9,,90
2765,9,,91
2766,9,,92
2767,9,,93
2768,9,,94
2769,9,,95
2770,9,,96
2771,9,,97
2772,9,,98
2773,9,,99
2774,9,,100
2775,9,,101
2776,9,,102
2777,9,,103
2778,9,,104
2779,9,,105
2780,9,,106
2781,9,,107
2782,10,,1
2783,10,,2
2784,10,,3
2785,10,,4
2786,10,,5
2787,10,,6
2788,10,,7
2789,10,,8
2790,10,,9
2791,10,,10
2792,10,,11
2793,10,,12
2794,10,,13
2795,10,,14
2796,10,,15
2797,10,,16
2798,10,,17
2799,10,,18
2800,10,,19
2801,10,,20
2802,10,,21
2803,10,,22
2804,10,,23
2805,10,,24
2806,10,,25
2807,10,,26
2808,10,,27
2809,10,,28
